City,City,Crash Type,Latitude,Location Flag,Location,Longitude,Number of Records,Year
NORTH VANCOUVER,1,Casualty,49.3134,Intersection,ADDERLEY ST & E KEITH RD,-123.04894,1,2012
NORTH VANCOUVER,2,Casualty,49.340052,Intersection,ALLAN RD & LYNN VALLEY RD,-123.032579,1,2012
NORTH VANCOUVER,1,Casualty,49.305382,Intersection,AMHERST AVE & DOLLARTON HWY,-123.018888,1,2012
NORTH VANCOUVER,2,Casualty,49.31562,Intersection,APEX AVE & MT SEYMOUR PKY,-122.980213,1,2012
NORTH VANCOUVER,1,Casualty,49.325219,Intersection,ARBORLYNN DR & HOSKINS RD,-123.030107,1,2012
NORTH VANCOUVER,4,Casualty,49.317007,Intersection,ARBORLYNN DR & MOUNTAIN HWY,-123.036087,1,2012
NORTH VANCOUVER,1,Casualty,49.315884,Intersection,AUTOMALL DR & FELL AVE,-123.094781,1,2012
NORTH VANCOUVER,1,Casualty,49.304602,Intersection,BARROW ST & MOUNTAIN HWY,-123.032081,1,2012
NORTH VANCOUVER,1,Casualty,49.319038,Intersection,BELLOC ST & BERKLEY RD,-123.004978,1,2012
NORTH VANCOUVER,3,Casualty,49.313697,Intersection,BERKLEY RD & MT SEYMOUR PKY,-123.004763,1,2012
NORTH VANCOUVER,4,Casualty,49.324293,Intersection,BEWICKE AVE & LARSON RD & W 16TH ST & W 17TH ST,-123.091161,1,2012
NORTH VANCOUVER,5,Casualty,49.320011,Intersection,BEWICKE AVE & MARINE DR & W 3RD ST & W KEITH RD,-123.091265,1,2012
NORTH VANCOUVER,5,Casualty,49.319051,Intersection,BEWICKE AVE & W 2ND ST,-123.091577,1,2012
NORTH VANCOUVER,14,Casualty,49.328871,Intersection,BOULEVARD CRES & DUCHESS AVE & GRAND BLVD OFFRAMP & GRAND BLVD ONRAMP & GRAND BLVD RAMP & LYNN VALLEY RD & LYNN VALLEY RD ONRAMP & LYNN VALLEY RD OVERPASS & TRANS-CANADA HWY,-123.053569,1,2012
NORTH VANCOUVER,1,Casualty,49.327995,Intersection,BOULEVARD CRES & E 21ST ST & GRAND BLVD ONRAMP & GRAND BLVD RAMP,-123.055047,1,2012
NORTH VANCOUVER,53,Casualty,49.332551,Intersection,BOWSER AVE & CAPILANO RD & CAPILANO RD OFFRAMP & CAPILANO RD ONRAMP & CAPILANO RIVER OVERPASS & TRANS-CANADA HWY & TURNING LANE,-123.117171,1,2012
NORTH VANCOUVER,2,Casualty,49.32392,Intersection,BOWSER AVE & MARINE DR,-123.116151,1,2012
NORTH VANCOUVER,1,Casualty,49.323878,Intersection,BRIDGMAN AVE & MARINE DR,-123.110573,1,2012
NORTH VANCOUVER,2,Casualty,49.315778,Intersection,BROADVIEW DR & MT SEYMOUR PKY,-122.996468,1,2012
NORTH VANCOUVER,1,Casualty,49.315954,Intersection,BROCKTON CRES & MT SEYMOUR PKY,-122.966903,1,2012
NORTH VANCOUVER,3,Casualty,49.307214,Intersection,BROOKSBANK AVE & COTTON RD,-123.040515,1,2012
NORTH VANCOUVER,1,Casualty,49.308302,Intersection,BROOKSBANK AVE & E 3RD ST,-123.040484,1,2012
NORTH VANCOUVER,1,Casualty,49.310309,Intersection,BROOKSBANK AVE & E 5TH ST,-123.040428,1,2012
NORTH VANCOUVER,7,Casualty,49.313293,Intersection,BROOKSBANK AVE & E KEITH RD,-123.040344,1,2012
NORTH VANCOUVER,2,Casualty,49.311888,Intersection,BROWNING PL & MT SEYMOUR PKY,-123.007596,1,2012
NORTH VANCOUVER,1,Casualty,49.343511,Intersection,BURRILL AVE & LYNN VALLEY RD,-123.026158,1,2012
NORTH VANCOUVER,1,Casualty,49.313429,Intersection,CALVERHALL ST & E KEITH RD,-123.051238,1,2012
NORTH VANCOUVER,1,Casualty,49.357118,Intersection,CANYON BLVD & CLIFFRIDGE AVE,-123.09984,1,2012
NORTH VANCOUVER,2,Casualty,49.357175,Intersection,CANYON BLVD & RANGER AVE,-123.090582,1,2012
NORTH VANCOUVER,7,Casualty,49.339497,Intersection,CAPILANO CRES & CAPILANO RD & RIDGEWOOD DR,-123.114486,1,2012
NORTH VANCOUVER,1,Casualty,49.34533,Intersection,CAPILANO PARK RD & CAPILANO RD & MT CROWN RD,-123.111127,1,2012
NORTH VANCOUVER,1,Casualty,49.325219,Intersection,CAPILANO RD & CURLING RD,-123.121453,1,2012
NORTH VANCOUVER,1,Casualty,49.343933,Intersection,CAPILANO RD & EDGEMONT BLVD,-123.112187,1,2012
NORTH VANCOUVER,1,Casualty,49.350794,Intersection,CAPILANO RD & EDGEWOOD RD,-123.107854,1,2012
NORTH VANCOUVER,3,Casualty,49.326608,Intersection,CAPILANO RD & FULLERTON AVE,-123.11985,1,2012
NORTH VANCOUVER,1,Casualty,49.352623,Intersection,CAPILANO RD & HANDSWORTH RD,-123.107234,1,2012
NORTH VANCOUVER,35,Casualty,49.324292,Intersection,CAPILANO RD & MARINE DR & MATHIAS RD,-123.122442,1,2012
NORTH VANCOUVER,1,Casualty,49.356181,Intersection,CAPILANO RD & MONTROYAL BLVD,-123.106134,1,2012
NORTH VANCOUVER,1,Casualty,49.359011,Intersection,CAPILANO RD & NANCY GREENE WAY & PROSPECT AVE,-123.106311,1,2012
NORTH VANCOUVER,2,Casualty,49.336445,Intersection,CAPILANO RD & PAISLEY RD,-123.115626,1,2012
NORTH VANCOUVER,2,Casualty,49.328954,Intersection,CAPILANO RD & W 21ST ST,-123.118047,1,2012
NORTH VANCOUVER,1,Casualty,49.334666,Intersection,CAPILANO RD & WOODS DR,-123.116002,1,2012
NORTH VANCOUVER,1,Casualty,49.311759,Intersection,CARRIE CATES CRT & CHESTERFIELD PL,-123.083261,1,2012
NORTH VANCOUVER,1,Casualty,49.3453,Intersection,CHAMBERLAIN DR & MOUNTAIN HWY,-123.03789,1,2012
NORTH VANCOUVER,4,Casualty,49.312423,Intersection,CHESTERFIELD AVE & CHESTERFIELD PL & W ESPLANADE,-123.082583,1,2012
NORTH VANCOUVER,2,Casualty,49.320023,Intersection,CHESTERFIELD AVE & W 13TH ST,-123.075547,1,2012
NORTH VANCOUVER,1,Casualty,49.321068,Intersection,CHESTERFIELD AVE & W 14TH ST,-123.075538,1,2012
NORTH VANCOUVER,3,Casualty,49.322105,Intersection,CHESTERFIELD AVE & W 15TH ST,-123.075502,1,2012
NORTH VANCOUVER,3,Casualty,49.323129,Intersection,CHESTERFIELD AVE & W 16TH ST,-123.075468,1,2012
NORTH VANCOUVER,1,Casualty,49.325212,Intersection,CHESTERFIELD AVE & W 18TH ST,-123.075395,1,2012
NORTH VANCOUVER,3,Casualty,49.326259,Intersection,CHESTERFIELD AVE & W 19TH ST,-123.07539,1,2012
NORTH VANCOUVER,1,Casualty,49.313175,Intersection,CHESTERFIELD AVE & W 1ST ST,-123.081814,1,2012
NORTH VANCOUVER,1,Casualty,49.330278,Intersection,CHESTERFIELD AVE & W 23RD ST,-123.075284,1,2012
NORTH VANCOUVER,1,Casualty,49.334158,Intersection,CHESTERFIELD AVE & W 27TH ST,-123.075188,1,2012
NORTH VANCOUVER,1,Casualty,49.314018,Intersection,CHESTERFIELD AVE & W 2ND ST,-123.080955,1,2012
NORTH VANCOUVER,6,Casualty,49.314795,Intersection,CHESTERFIELD AVE & W 3RD ST,-123.080147,1,2012
NORTH VANCOUVER,2,Casualty,49.318268,Intersection,CHESTERFIELD AVE & W KEITH RD,-123.076589,1,2012
NORTH VANCOUVER,2,Casualty,49.336525,Intersection,CHESTERFIELD AVE & W QUEENS RD,-123.075106,1,2012
NORTH VANCOUVER,1,Casualty,49.310621,Intersection,CHIEF JIMMY HARRY DR & HUNTER ST & ORWELL ST,-123.029441,1,2012
NORTH VANCOUVER,3,Casualty,49.336642,Intersection,COLWOOD DR & W QUEENS RD,-123.097662,1,2012
NORTH VANCOUVER,1,Casualty,49.335585,Intersection,CONNAUGHT AVE & E 29TH ST,-123.056394,1,2012
NORTH VANCOUVER,1,Casualty,49.338501,Intersection,CONNAUGHT CRES & EDGEMONT BLVD,-123.103269,1,2012
NORTH VANCOUVER,2,Casualty,49.308007,Intersection,COTTON RD & GLADSTONE AVE,-123.04368,1,2012
NORTH VANCOUVER,1,Casualty,49.306738,Intersection,COTTON RD & MAIN ST,-123.038367,1,2012
NORTH VANCOUVER,4,Casualty,49.308812,Intersection,CROWN ST & MOUNTAIN HWY,-123.031974,1,2012
NORTH VANCOUVER,2,Casualty,49.315838,Intersection,DEEP COVE RD & MT SEYMOUR PKY & N DOLLARTON HWY,-122.953567,1,2012
NORTH VANCOUVER,2,Casualty,49.336594,Intersection,DEL RIO DR & W QUEENS RD,-123.093079,1,2012
NORTH VANCOUVER,1,Casualty,49.340569,Intersection,DELBROOK AVE & DONEGAL PL & THE DEL,-123.08735,1,2012
NORTH VANCOUVER,1,Casualty,49.34149,Intersection,DELBROOK AVE & ELSTREE PL & WESTHYDE PL,-123.086697,1,2012
NORTH VANCOUVER,3,Casualty,49.336565,Intersection,DELBROOK AVE & W QUEENS RD & WESTVIEW DR,-123.088076,1,2012
NORTH VANCOUVER,1,Casualty,49.348072,Intersection,DEMPSEY RD & MOUNTAIN HWY,-123.037784,1,2012
NORTH VANCOUVER,38,Casualty,49.304852,Intersection,DOLLARTON HWY & DOLLARTON HWY OFFRAMP & DOLLARTON HWY ONRAMP & DOLLARTON HWY TO HWY 1 SB OVERPASS & MAIN ST & MAIN ST OFFRAMP & MAIN ST ONRAMP & MAIN ST UNDERPASS & TRANS-CANADA HWY & HIGHWAY RAMP,-123.027413,1,2012
NORTH VANCOUVER,1,Casualty,49.306136,Intersection,DOLLARTON HWY & FORESTER ST,-123.010866,1,2012
NORTH VANCOUVER,1,Casualty,49.304984,Intersection,DOLLARTON HWY & RAVEN WOODS DR,-122.972996,1,2012
NORTH VANCOUVER,6,Casualty,49.305555,Intersection,DOLLARTON HWY & RIVERSIDE DR,-123.014087,1,2012
NORTH VANCOUVER,1,Casualty,49.308375,Intersection,DOLLARTON HWY & SLEIL-WAUTUTH RD,-122.988504,1,2012
NORTH VANCOUVER,1,Casualty,49.307638,Intersection,DOLLARTON HWY & UNSIGNED,-123.00681,1,2012
NORTH VANCOUVER,1,Casualty,49.318065,Intersection,DONAGHY AVE & W 1ST ST,-123.096934,1,2012
NORTH VANCOUVER,1,Casualty,49.342224,Intersection,DOVERCOURT RD & HOSKINS RD & LYNN VALLEY RD,-123.028695,1,2012
NORTH VANCOUVER,1,Casualty,49.33908,Intersection,DUVAL RD & WESTOVER RD,-123.022206,1,2012
NORTH VANCOUVER,1,Casualty,49.316756,Intersection,E 10TH ST & RIDGEWAY AVE,-123.063164,1,2012
NORTH VANCOUVER,1,Casualty,49.318952,Intersection,E 12TH ST & LONSDALE AVE & W 12TH ST,-123.072398,1,2012
NORTH VANCOUVER,1,Casualty,49.319802,Intersection,E 13TH ST & GRAND BLVD E,-123.056393,1,2012
NORTH VANCOUVER,7,Casualty,49.319966,Intersection,E 13TH ST & LONSDALE AVE & W 13TH ST,-123.072373,1,2012
NORTH VANCOUVER,1,Casualty,49.319903,Intersection,E 13TH ST & ST ANDREWS AVE,-123.06618,1,2012
NORTH VANCOUVER,3,Casualty,49.319934,Intersection,E 13TH ST & ST GEORGES AVE,-123.069253,1,2012
NORTH VANCOUVER,1,Casualty,49.319785,Intersection,E 13TH ST & SUTHERLAND AVE,-123.054713,1,2012
NORTH VANCOUVER,1,Casualty,49.321018,Intersection,E 14TH ST & LONSDALE AVE,-123.072348,1,2012
NORTH VANCOUVER,3,Casualty,49.320597,Intersection,E 14TH ST & MOUNTAIN HWY,-123.038523,1,2012
NORTH VANCOUVER,1,Casualty,49.321014,Intersection,E 14TH ST & ST GEORGES AVE,-123.069225,1,2012
NORTH VANCOUVER,1,Casualty,49.322055,Intersection,E 15TH ST & EASTERN AVE,-123.070762,1,2012
NORTH VANCOUVER,1,Casualty,49.321874,Intersection,E 15TH ST & GRAND BLVD E,-123.05633,1,2012
NORTH VANCOUVER,1,Casualty,49.321867,Intersection,E 15TH ST & GRAND BLVD W,-123.057545,1,2012
NORTH VANCOUVER,4,Casualty,49.322069,Intersection,E 15TH ST & LONSDALE AVE & W 15TH ST,-123.072318,1,2012
NORTH VANCOUVER,1,Casualty,49.321746,Intersection,E 15TH ST & MOUNTAIN HWY,-123.038473,1,2012
NORTH VANCOUVER,1,Casualty,49.322011,Intersection,E 15TH ST & ST ANDREWS AVE,-123.066122,1,2012
NORTH VANCOUVER,8,Casualty,49.324144,Intersection,E 17TH ST & LONSDALE AVE & W 17TH ST,-123.072267,1,2012
NORTH VANCOUVER,2,Casualty,49.324114,Intersection,E 17TH ST & ST GEORGES AVE,-123.069146,1,2012
NORTH VANCOUVER,1,Casualty,49.32397,Intersection,E 17TH ST & SUTHERLAND AVE,-123.054656,1,2012
NORTH VANCOUVER,2,Casualty,49.325178,Intersection,E 18TH ST & LONSDALE AVE & W 18TH ST,-123.07224,1,2012
NORTH VANCOUVER,3,Casualty,49.325148,Intersection,E 18TH ST & ST GEORGES AVE,-123.069119,1,2012
NORTH VANCOUVER,4,Casualty,49.326098,Intersection,E 19TH ST & GRAND BLVD,-123.060336,1,2012
NORTH VANCOUVER,1,Casualty,49.326069,Intersection,E 19TH ST & GRAND BLVD W & QUEENSBURY AVE,-123.057435,1,2012
NORTH VANCOUVER,6,Casualty,49.326226,Intersection,E 19TH ST & LONSDALE AVE & W 19TH ST,-123.072214,1,2012
NORTH VANCOUVER,2,Casualty,49.326194,Intersection,E 19TH ST & ST GEORGES AVE,-123.069093,1,2012
NORTH VANCOUVER,4,Casualty,49.327144,Intersection,E 20TH ST & KIRKSTONE RD & MOUNTAIN HWY,-123.038238,1,2012
NORTH VANCOUVER,3,Casualty,49.327252,Intersection,E 20TH ST & LONSDALE AVE & W 20TH ST,-123.072188,1,2012
NORTH VANCOUVER,1,Casualty,49.327209,Intersection,E 20TH ST & ST GEORGES AVE,-123.069067,1,2012
NORTH VANCOUVER,6,Casualty,49.328258,Intersection,E 21ST ST & LONSDALE AVE & W 21ST ST,-123.072147,1,2012
NORTH VANCOUVER,2,Casualty,49.328233,Intersection,E 21ST ST & ST GEORGES AVE,-123.069078,1,2012
NORTH VANCOUVER,1,Casualty,49.328242,Intersection,E 21ST ST & WILLIAM AVE,-123.050606,1,2012
NORTH VANCOUVER,7,Casualty,49.330236,Intersection,E 23RD ST & LONSDALE AVE & W 23RD ST,-123.072157,1,2012
NORTH VANCOUVER,4,Casualty,49.330199,Intersection,E 23RD ST & ST GEORGES AVE,-123.068991,1,2012
NORTH VANCOUVER,1,Casualty,49.331195,Intersection,E 24TH ST & ST GEORGES AVE,-123.068966,1,2012
NORTH VANCOUVER,6,Casualty,49.332317,Intersection,E 25TH ST & LONSDALE AVE & W 25TH ST,-123.072101,1,2012
NORTH VANCOUVER,49,Casualty,49.331967,Intersection,E 25TH ST OFFRAMP & E 25TH ST ONRAMP & LONSDALE AVE & LONSDALE AVE OFFRAMP & LONSDALE AVE ONRAMP & LONSDALE OVERPASS & LONSDALE UNDERPASS & TRANS-CANADA HWY,-123.072107,1,2012
NORTH VANCOUVER,5,Casualty,49.334069,Intersection,E 27TH ST & FROMME RD & LYNN VALLEY RD,-123.04381,1,2012
NORTH VANCOUVER,3,Casualty,49.334123,Intersection,E 27TH ST & LONSDALE AVE & W 27TH ST,-123.072045,1,2012
NORTH VANCOUVER,1,Casualty,49.33335,Intersection,E 27TH ST & MOUNTAIN HWY,-123.037883,1,2012
NORTH VANCOUVER,4,Casualty,49.335494,Intersection,E 29TH ST & FROMME RD,-123.043831,1,2012
NORTH VANCOUVER,9,Casualty,49.335657,Intersection,E 29TH ST & LONSDALE AVE & W 29TH ST,-123.07201,1,2012
NORTH VANCOUVER,5,Casualty,49.335253,Intersection,E 29TH ST & LYNN VALLEY RD,-123.041583,1,2012
NORTH VANCOUVER,1,Casualty,49.335615,Intersection,E 29TH ST & REGENT AVE,-123.060855,1,2012
NORTH VANCOUVER,1,Casualty,49.335573,Intersection,E 29TH ST & ROYAL AVE & TEMPE GLEN DR,-123.054682,1,2012
NORTH VANCOUVER,1,Casualty,49.335649,Intersection,E 29TH ST & ST GEORGES AVE,-123.068859,1,2012
NORTH VANCOUVER,1,Casualty,49.335643,Intersection,E 29TH ST & TEMPE CRES,-123.06533,1,2012
NORTH VANCOUVER,2,Casualty,49.312668,Intersection,E 2ND ST & LONSDALE AVE & W 2ND ST,-123.077854,1,2012
NORTH VANCOUVER,1,Casualty,49.310025,Intersection,E 2ND ST & ST ANDREWS AVE,-123.071749,1,2012
NORTH VANCOUVER,4,Casualty,49.308338,Intersection,E 3RD ST & KENNARD AVE & LOW LEVEL RD,-123.046948,1,2012
NORTH VANCOUVER,6,Casualty,49.31343,Intersection,E 3RD ST & LONSDALE AVE & W 3RD ST,-123.077042,1,2012
NORTH VANCOUVER,1,Casualty,49.308443,Intersection,E 3RD ST & QUEENSBURY AVE,-123.057142,1,2012
NORTH VANCOUVER,3,Casualty,49.310787,Intersection,E 3RD ST & ST ANDREWS AVE,-123.070952,1,2012
NORTH VANCOUVER,3,Casualty,49.312105,Intersection,E 3RD ST & ST GEORGES AVE,-123.074018,1,2012
NORTH VANCOUVER,1,Casualty,49.309495,Intersection,E 3RD ST & ST PATRICKS AVE,-123.067977,1,2012
NORTH VANCOUVER,1,Casualty,49.312891,Intersection,E 4TH ST & ST GEORGES AVE,-123.073184,1,2012
NORTH VANCOUVER,2,Casualty,49.315089,Intersection,E 5TH ST & LONSDALE AVE & W 5TH ST,-123.075356,1,2012
NORTH VANCOUVER,2,Casualty,49.315957,Intersection,E 6TH ST & LONSDALE AVE & W 6TH ST,-123.074473,1,2012
NORTH VANCOUVER,2,Casualty,49.314623,Intersection,E 6TH ST & ST GEORGES AVE,-123.071418,1,2012
NORTH VANCOUVER,1,Casualty,49.312526,Intersection,E 7TH ST & RIDGEWAY AVE,-123.063131,1,2012
NORTH VANCOUVER,1,Casualty,49.314224,Intersection,E 8TH ST & MOUNTAIN HWY,-123.038128,1,2012
NORTH VANCOUVER,1,Casualty,49.31458,Intersection,E 8TH ST & SUTHERLAND AVE,-123.054786,1,2012
NORTH VANCOUVER,1,Casualty,49.345667,Intersection,E BRAEMAR RD & PRINCESS AVE,-123.053941,1,2012
NORTH VANCOUVER,3,Casualty,49.311047,Intersection,E ESPLANADE & LONSDALE AVE & W ESPLANADE,-123.079495,1,2012
NORTH VANCOUVER,4,Casualty,49.309729,Intersection,E ESPLANADE & ST GEORGES AVE,-123.076403,1,2012
NORTH VANCOUVER,9,Casualty,49.311437,Intersection,E KEITH RD & FERN ST & LILLOOET RD & LILLOOET RD OFFRAMP & LILLOOET RD OVERPASS & MT SEYMOUR PKY OFFRAMP & MT SEYMOUR PKY ONRAMP & TRANS-CANADA HWY & TRANS-CANADA HWY ONRAMP,-123.028213,1,2012
NORTH VANCOUVER,2,Casualty,49.313491,Intersection,E KEITH RD & GRAND BLVD E,-123.056563,1,2012
NORTH VANCOUVER,2,Casualty,49.313505,Intersection,E KEITH RD & GRAND BLVD W,-123.057722,1,2012
NORTH VANCOUVER,1,Casualty,49.313438,Intersection,E KEITH RD & HENDRY AVE,-123.051981,1,2012
NORTH VANCOUVER,5,Casualty,49.317311,Intersection,E KEITH RD & LONSDALE AVE & W KEITH RD,-123.073107,1,2012
VANCOUVER,11,PDO,49.283064,Intersection,CLARK DR & POWELL ST,-123.077105,1,2013
VANCOUVER,37,PDO,49.276759,Intersection,CLARK DR & VENABLES ST,-123.077265,1,2013
VANCOUVER,7,PDO,49.27404,Intersection,CLARK DR & WILLIAM ST,-123.077299,1,2013
VANCOUVER,1,PDO,49.236858,Intersection,COLLINGWOOD ST & MAYFAIR AVE,-123.182012,1,2013
VANCOUVER,1,PDO,49.230144,Intersection,COLLINGWOOD ST & SW MARINE DR,-123.182012,1,2013
VANCOUVER,1,PDO,49.26342,Intersection,COLLINGWOOD ST & W 10TH AVE,-123.181884,1,2013
VANCOUVER,2,PDO,49.257963,Intersection,COLLINGWOOD ST & W 16TH AVE,-123.18207,1,2013
VANCOUVER,1,PDO,49.256471,Intersection,COLLINGWOOD ST & W 18TH AVE,-123.181832,1,2013
VANCOUVER,2,PDO,49.271252,Intersection,COLLINGWOOD ST & W 1ST AVE,-123.181624,1,2013
VANCOUVER,1,PDO,49.247114,Intersection,COLLINGWOOD ST & W 28TH AVE,-123.181911,1,2013
VANCOUVER,1,PDO,49.240466,Intersection,COLLINGWOOD ST & W 35TH AVE,-123.181965,1,2013
VANCOUVER,3,PDO,49.238593,Intersection,COLLINGWOOD ST & W 37TH AVE,-123.181991,1,2013
VANCOUVER,2,PDO,49.234763,Intersection,COLLINGWOOD ST & W 41ST AVE,-123.182031,1,2013
VANCOUVER,2,PDO,49.268561,Intersection,COLLINGWOOD ST & W 4TH AVE,-123.181736,1,2013
VANCOUVER,1,PDO,49.264303,Intersection,COLLINGWOOD ST & W BROADWAY,-123.181856,1,2013
VANCOUVER,3,PDO,49.250047,Intersection,COLLINGWOOD ST & W KING EDWARD AVE,-123.181839,1,2013
VANCOUVER,3,PDO,49.282345,Intersection,COLUMBIA ST & E CORDOVA ST,-123.102224,1,2013
VANCOUVER,5,PDO,49.281401,Intersection,COLUMBIA ST & E HASTINGS ST,-123.102263,1,2013
VANCOUVER,2,PDO,49.280443,Intersection,COLUMBIA ST & E PENDER ST,-123.102269,1,2013
VANCOUVER,2,PDO,49.279286,Intersection,COLUMBIA ST & KEEFER ST & QUEBEC ST,-123.102155,1,2013
VANCOUVER,1,PDO,49.283241,Intersection,COLUMBIA ST & POWELL ST,-123.102183,1,2013
VANCOUVER,3,PDO,49.21142,Intersection,COLUMBIA ST & SW MARINE DR,-123.112814,1,2013
VANCOUVER,1,PDO,49.260337,Intersection,COLUMBIA ST & W 12TH AVE,-123.109558,1,2013
VANCOUVER,1,PDO,49.270302,Intersection,COLUMBIA ST & W 1ST AVE,-123.109404,1,2013
VANCOUVER,6,PDO,49.26923,Intersection,COLUMBIA ST & W 2ND AVE,-123.109427,1,2013
VANCOUVER,3,PDO,49.233341,Intersection,COLUMBIA ST & W 41ST AVE,-123.110765,1,2013
VANCOUVER,5,PDO,49.225901,Intersection,COLUMBIA ST & W 49TH AVE,-123.110734,1,2013
VANCOUVER,2,PDO,49.266577,Intersection,COLUMBIA ST & W 5TH AVE,-123.109451,1,2013
VANCOUVER,1,PDO,49.265645,Intersection,COLUMBIA ST & W 6TH AVE,-123.109461,1,2013
VANCOUVER,5,PDO,49.26312,Intersection,COLUMBIA ST & W BROADWAY,-123.109484,1,2013
VANCOUVER,1,PDO,49.248956,Intersection,COLUMBIA ST & W KING EDWARD AVE,-123.11001,1,2013
VANCOUVER,2,PDO,49.270977,Intersection,COLUMBIA ST & WALTER HARDWICK AVE,-123.109397,1,2013
VANCOUVER,6,PDO,49.254248,Intersection,COMMERCIAL DR & COMMERCIAL ST & E 18TH AVE & FINDLAY ST & VICTORIA DIVERS,-123.067997,1,2013
VANCOUVER,4,PDO,49.261397,Intersection,COMMERCIAL DR & E 10TH AVE,-123.069814,1,2013
VANCOUVER,20,PDO,49.259588,Intersection,COMMERCIAL DR & E 12TH AVE,-123.069846,1,2013
VANCOUVER,2,PDO,49.258687,Intersection,COMMERCIAL DR & E 13TH AVE,-123.069859,1,2013
VANCOUVER,51,PDO,49.269586,Intersection,COMMERCIAL DR & E 1ST AVE,-123.069675,1,2013
VANCOUVER,6,PDO,49.2687,Intersection,COMMERCIAL DR & E 2ND AVE,-123.069673,1,2013
VANCOUVER,2,PDO,49.267792,Intersection,COMMERCIAL DR & E 3RD AVE,-123.069678,1,2013
VANCOUVER,2,PDO,49.266982,Intersection,COMMERCIAL DR & E 4TH AVE,-123.069697,1,2013
VANCOUVER,1,PDO,49.265887,Intersection,COMMERCIAL DR & E 5TH AVE,-123.06972,1,2013
VANCOUVER,2,PDO,49.265079,Intersection,COMMERCIAL DR & E 6TH AVE,-123.06974,1,2013
VANCOUVER,2,PDO,49.262926,Intersection,COMMERCIAL DR & E 8TH AVE,-123.069784,1,2013
VANCOUVER,45,PDO,49.262326,Intersection,COMMERCIAL DR & E BROADWAY,-123.069794,1,2013
VANCOUVER,1,PDO,49.278482,Intersection,COMMERCIAL DR & E GEORGIA ST,-123.070471,1,2013
VANCOUVER,14,PDO,49.281248,Intersection,COMMERCIAL DR & E HASTINGS ST,-123.070399,1,2013
VANCOUVER,1,PDO,49.282184,Intersection,COMMERCIAL DR & FRANKLIN ST,-123.070378,1,2013
VANCOUVER,1,PDO,49.263723,Intersection,COMMERCIAL DR & GRANDVIEW HWY N,-123.069768,1,2013
VANCOUVER,2,PDO,49.271372,Intersection,COMMERCIAL DR & GRANT ST,-123.069625,1,2013
VANCOUVER,2,PDO,49.270499,Intersection,COMMERCIAL DR & GRAVELEY ST,-123.069649,1,2013
VANCOUVER,2,PDO,49.272138,Intersection,COMMERCIAL DR & KITCHENER ST,-123.069607,1,2013
VANCOUVER,8,PDO,49.274864,Intersection,COMMERCIAL DR & NAPIER ST,-123.069545,1,2013
VANCOUVER,2,PDO,49.283083,Intersection,COMMERCIAL DR & PANDORA ST,-123.070348,1,2013
VANCOUVER,2,PDO,49.275761,Intersection,COMMERCIAL DR & PARKER ST,-123.069532,1,2013
VANCOUVER,6,PDO,49.283863,Intersection,COMMERCIAL DR & POWELL ST,-123.070348,1,2013
VANCOUVER,17,PDO,49.276673,Intersection,COMMERCIAL DR & VENABLES ST,-123.070461,1,2013
VANCOUVER,1,PDO,49.273951,Intersection,COMMERCIAL DR & WILLIAM ST,-123.069559,1,2013
VANCOUVER,3,PDO,49.252409,Intersection,COMMERCIAL ST & E 20TH AVE & STAINSBURY AVE,-123.068048,1,2013
VANCOUVER,1,PDO,49.240097,Intersection,COMMERCIAL ST & E 33RD AVE,-123.068015,1,2013
VANCOUVER,1,PDO,49.239269,Intersection,COMMERCIAL ST & E 34TH AVE,-123.068534,1,2013
VANCOUVER,5,PDO,49.2326,Intersection,COMMERCIAL ST & E 41ST AVE,-123.068686,1,2013
VANCOUVER,4,PDO,49.225192,Intersection,COMMERCIAL ST & E 49TH AVE,-123.069052,1,2013
VANCOUVER,4,PDO,49.246389,Intersection,COMMERCIAL ST & KINGSWAY,-123.067834,1,2013
VANCOUVER,13,PDO,49.288744,Intersection,COMMISSIONER ST & MCGILL ST,-123.040659,1,2013
VANCOUVER,1,PDO,49.285484,Intersection,COMMISSIONER ST & N VICTORIA DR & STEWART ST,-123.065517,1,2013
VANCOUVER,1,PDO,49.266965,Intersection,COMMODORE RD & MOBERLY RD,-123.11792,1,2013
VANCOUVER,1,PDO,49.288672,Intersection,COMOX ST & DENMAN ST,-123.139697,1,2013
VANCOUVER,1,PDO,49.284197,Intersection,COMOX ST & JERVIS ST,-123.132796,1,2013
VANCOUVER,2,PDO,49.24536,Intersection,CONNAUGHT DR & GRANVILLE ST & W 29TH AVE,-123.139167,1,2013
VANCOUVER,6,PDO,49.236258,Intersection,CONNAUGHT DR & GRANVILLE ST & W 39TH AVE,-123.139556,1,2013
VANCOUVER,1,PDO,49.243577,Intersection,CONNAUGHT DR & OAK ST,-123.127684,1,2013
VANCOUVER,1,PDO,49.241916,Intersection,CONNAUGHT DR & W 33RD AVE,-123.142356,1,2013
VANCOUVER,2,PDO,49.240021,Intersection,CONNAUGHT DR & W 35TH AVE,-123.142482,1,2013
VANCOUVER,1,PDO,49.276495,Intersection,CONTINENTAL ST & DRAKE ST,-123.128383,1,2013
